STNAME,CTYNAME,POPESTIMATE2020,GEOID,MEDIAN_HOUSEHOLD_INCOME,CENTROID
Texas,Haskell County,5436,48207,48587,POINT (-345565.00793075224 1129978.6576834808)
Texas,Hays County,243988,48209,89074,POINT (-195445.87903205617 777760.7356188998)
Texas,Hemphill County,3366,48211,73212,POINT (-382198.3721474603 1429159.599968893)
Texas,Henderson County,82402,48213,62843,POINT (13280.85283114422 1015381.0379734064)
Texas,Hidalgo County,872892,48215,48825,POINT (-219530.91251398152 373550.6265377632)
Texas,Hill County,35964,48217,57566,POINT (-106654.81532457416 991361.1907431596)
Texas,Hockley County,21497,48219,56923,POINT (-584118.1806263077 1190661.9674174872)
Texas,Hood County,62056,48221,75545,POINT (-171388.05235742664 1041362.9155678364)
Texas,Hopkins County,36827,48223,64249,POINT (40453.81944541456 1119992.655160895)
Texas,Houston County,22070,48225,49741,POINT (54875.78863998861 916232.0181629232)
Texas,Howard County,34807,48227,59598,POINT (-508951.2182532592 1040478.1106678036)
Texas,Hudspeth County,3193,48229,39582,POINT (-887363.3017913232 975028.997652449)
Texas,Hunt County,100250,48231,68019,POINT (-7936.115976383127 1117073.387764849)
Texas,Hutchinson County,20577,48233,65019,POINT (-479136.70214209537 1434344.0540586654)
Texas,Irion County,1512,48235,77768,POINT (-472408.0772330531 926657.262812623)
Texas,Jack County,8487,48237,54132,POINT (-201174.25200546707 1131688.959261974)
Texas,Jackson County,14997,48239,61953,POINT (-56428.35617660789 653545.1401807083)
Texas,Jasper County,32923,48241,50763,POINT (188470.83774305775 854227.6510248637)
Texas,Jeff Davis County,1984,48243,58285,POINT (-776777.0964730472 882169.5697212146)
Texas,Jefferson County,256172,48245,55065,POINT (177227.66828816783 758295.5670693968)
Texas,Jim Hogg County,4846,48247,43782,POINT (-269207.9171869988 446196.3508707624)
Texas,Jim Wells County,38888,48249,48252,POINT (-207011.50272969977 520518.0310845262)
Texas,Johnson County,180950,48251,76747,POINT (-127870.8082218526 1034922.6736138752)
Texas,Jones County,19680,48253,51894,POINT (-361284.93586544576 1081660.5178779338)
Texas,Karnes County,14811,48255,61860,POINT (-181599.9807217976 650022.1622875837)
Texas,Kaufman County,147169,48257,92814,POINT (-26820.246525135997 1058603.1397579948)
Texas,Kendall County,44572,48259,120238,POINT (-261466.62722158033 767079.5892053583)
Texas,Kenedy County,350,48261,43274,POINT (-166352.5293462255 431019.2519386676)
Texas,Kent County,759,48263,58118,POINT (-442533.8355950412 1134635.4372145368)
Texas,Kerr County,52696,48265,59619,POINT (-322485.70970634796 781790.301403452)
Texas,Kimble County,4293,48267,51851,POINT (-359065.6893562254 830538.579882163)
Texas,King County,267,48269,87856,POINT (-392019.1386795483 1180911.5244892256)
Texas,Kinney County,3125,48271,52609,POINT (-429084.3321345568 707258.873795226)
Texas,Kleberg County,30986,48273,51342,POINT (-168806.68817885968 486005.2466652019)
Texas,Knox County,3351,48275,47207,POINT (-344788.96452119306 1177660.440329138)
Texas,Lamar County,50135,48277,62620,POINT (39228.21121148383 1178164.626713522)
Texas,Lamb County,13006,48279,53008,POINT (-581458.2522565441 1242085.8538364423)
Texas,Lampasas County,21703,48281,67917,POINT (-212935.26699623629 904722.3742392282)
Texas,La Salle County,6652,48283,40555,POINT (-304624.7025433626 591010.5289821572)
Texas,Lavaca County,20352,48285,58400,POINT (-90468.98969009804 701635.4675694107)
Texas,Lee County,17506,48287,65911,POINT (-93173.365001523 804392.7820738415)
Texas,Leon County,15777,48289,56749,POINT (679.199379043479 913624.1397381872)
Texas,Liberty County,92510,48291,61880,POINT (114302.74803017644 786914.5225670896)
Texas,Limestone County,22150,48293,51357,POINT (-54916.6329112719 941329.1995148988)
Texas,Lipscomb County,3038,48295,70236,POINT (-380247.2972326997 1478406.9818886616)
Texas,Live Oak County,11348,48297,58576,POINT (-208829.6868185084 589066.7177618081)
Texas,Llano County,21318,48299,59528,POINT (-256510.1641157744 851467.7624209087)
Texas,Loving County,67,48301,94716,POINT (-713585.4506415605 1003503.288367323)
Texas,Lubbock County,311590,48303,59138,POINT (-536033.7055166535 1187845.7275161706)
Texas,Lynn County,5606,48305,56754,POINT (-538609.0860515747 1139498.6927033528)
Texas,McCulloch County,7587,48307,45915,POINT (-317846.2757727044 907474.9780584069)
Texas,McLennan County,261192,48309,63160,POINT (-113702.14782229092 942681.6421983452)
Texas,McMullen County,597,48311,67525,POINT (-252380.4977746509 590319.3306945214)
Texas,Madison County,13458,48313,53906,POINT (6656.049184227373 876805.5605871491)
Texas,Marion County,9869,48315,47720,POINT (153004.0862152965 1082182.1379525105)
Texas,Martin County,5261,48317,73315,POINT (-557178.4496266815 1043347.3818474704)
Texas,Mason County,3968,48319,59129,POINT (-308191.2161132025 854333.9646867071)
Texas,Matagorda County,36295,48321,58380,POINT (-1228.8543735009516 638560.3303907368)
Texas,Maverick County,57873,48323,43407,POINT (-422120.17776427587 639642.2936053124)
Texas,Medina County,51063,48325,70313,POINT (-302064.09481200506 702891.3101417347)
Texas,Menard County,1961,48327,44145,POINT (-364152.9490671239 875575.8802081266)
Texas,Midland County,170725,48329,81187,POINT (-567766.4450466498 995226.7811165734)
Texas,Milam County,24778,48331,54667,POINT (-93298.3011194787 857135.5742206341)
Texas,Mills County,4450,48333,58068,POINT (-245469.180296365 938877.762180726)
Texas,Mitchell County,9011,48335,48378,POINT (-460828.38926319627 1037853.1664166576)
Texas,Montague County,20043,48337,57076,POINT (-158827.37377434835 1180121.2126679858)
Texas,Montgomery County,625420,48339,95241,POINT (47463.81007024723 802964.1969296932)
Texas,Moore County,21269,48341,66583,POINT (-527267.0938264951 1436929.3067062749)
Texas,Morris County,11973,48343,49847,POINT (117536.97567221186 1116683.9195657223)
Texas,Motley County,1064,48345,46320,POINT (-437669.2096909711 1234270.126126693)
Texas,Nacogdoches County,64643,48347,51708,POINT (130626.5812001301 950361.9866816412)
Texas,Navarro County,52861,48349,50822,POINT (-44601.2041602479 997064.6114078696)
Texas,Newton County,12159,48351,47804,POINT (215317.57302352652 859108.5453926479)
Texas,Nolan County,14729,48353,50579,POINT (-412635.11997485714 1035198.7783879574)
Texas,Nueces County,353600,48355,60250,POINT (-152760.68808765485 520271.3817380111)
Texas,Ochiltree County,9953,48357,69383,POINT (-428478.5503241884 1480765.675621756)
Texas,Oldham County,1763,48359,66411,POINT (-594037.6011121208 1392754.4911969304)
Texas,Orange County,84760,48361,63901,POINT (202995.17082684493 784872.8889341546)
Texas,Palo Pinto County,28450,48363,56809,POINT (-215476.6275669296 1078366.8448929072)
Texas,Panola County,22500,48365,59772,POINT (159013.59891854643 1011479.468969203)
Texas,Parker County,149560,48367,95277,POINT (-168090.32090623362 1080072.142525184)
Texas,Parmer County,9854,48369,57786,POINT (-617338.3171898441 1296273.325687501)
Texas,Pecos County,15184,48371,54003,POINT (-641395.3989238166 878882.87662981)
Texas,Polk County,50497,48373,58894,POINT (111910.31852826744 858321.1585024562)
Texas,Potter County,118309,48375,51028,POINT (-530378.7364268989 1388179.6965891311)
Texas,Presidio County,6107,48377,43666,POINT (-793212.8872823573 803736.6136647724)
Texas,Rains County,12179,48379,45419,POINT (19322.851518408366 1088930.9590108786)
Texas,Randall County,141334,48381,77066,POINT (-533687.0888614815 1339552.2132554378)
Texas,Reagan County,3423,48383,83195,POINT (-523229.8466090542 936403.4268079448)
Texas,Real County,2750,48385,49467,POINT (-368842.139219034 758284.2651009569)
Texas,Red River County,11556,48387,47081,POINT (87692.29110335081 1172820.7313921547)
Texas,Reeves County,14768,48389,53969,POINT (-728518.3545425051 945924.4432543558)
Texas,Refugio County,6740,48391,50936,POINT (-113862.2635888484 584444.1250709604)
Texas,Roberts County,823,48393,70814,POINT (-430739.1074192497 1431531.6868447838)
Texas,Robertson County,16768,48395,57796,POINT (-48811.43693350307 883416.2443680945)
Texas,Rockwall County,109202,48397,124291,POINT (-37912.85264342281 1091972.1500564748)
Texas,Runnels County,9921,48399,52729,POINT (-374604.7826788465 980840.7869845151)
Texas,Rusk County,52254,48401,55085,POINT (116284.07507280838 1004542.5932168204)
Texas,Sabine County,9891,48403,50564,POINT (203414.1571111591 920932.8235021768)
Texas,San Augustine County,7925,48405,49591,POINT (173391.37746715904 926027.1515509954)
Texas,San Jacinto County,27538,48407,57855,POINT (80150.40020365585 834055.4432119032)
Texas,San Patricio County,68848,48409,62919,POINT (-149809.9353505324 550351.7942473067)
Texas,San Saba County,5728,48411,51350,POINT (-267727.42696656304 901830.9370844192)
Texas,Schleicher County,2443,48413,54168,POINT (-432500.0822301245 879445.4973191604)
Texas,Scurry County,16922,48415,60387,POINT (-457828.9904088869 1086819.398511414)
Texas,Shackelford County,3109,48417,64690,POINT (-312457.7645585723 1079344.2431745268)
Texas,Shelby County,24048,48419,51551,POINT (174854.47553543965 970342.3461710592)
Texas,Sherman County,2791,48421,73395,POINT (-524240.8737325343 1486079.1855846553)
Texas,Smith County,234200,48423,67978,POINT (68321.37577429062 1033946.525838619)
Texas,Somervell County,9206,48425,75568,POINT (-166366.24535537153 1018120.2445175124)
Texas,Starr County,65871,48427,35758,POINT (-274907.5244764229 393410.53559944656)
Texas,Stephens County,9094,48429,50710,POINT (-264246.17766113335 1077736.385170816)
Texas,Sterling County,1384,48431,75895,POINT (-475718.90099486616 985237.3325928524)
Texas,Stonewall County,1245,48433,53153,POINT (-394022.2567033149 1132109.2924736626)
Texas,Sutton County,3357,48435,68838,POINT (-434597.8053806132 835166.6123513412)
Texas,Swisher County,6948,48437,52148,POINT (-521961.8833841916 1290015.5199874858)
Texas,Tarrant County,2116297,48439,76285,POINT (-120238.64445564045 1078601.9462573691)
Texas,Taylor County,143493,48441,61798,POINT (-364353.7250506111 1032865.3985986548)
Texas,Terrell County,750,48443,47969,POINT (-583715.3981122535 812913.4796892473)
Texas,Terry County,11790,48445,46998,POINT (-586636.2331043384 1142288.4352923294)
Texas,Throckmorton County,1451,48447,50997,POINT (-297592.2705524332 1128144.850206397)
Texas,Titus County,31294,48449,58411,POINT (95583.61215427116 1127630.817350773)
Texas,Tom Green County,120201,48451,60348,POINT (-422586.0096683094 935421.020681852)
Texas,Travis County,1296610,48453,95151,POINT (-171349.6760934149 808106.3194395775)
Texas,Trinity County,13638,48455,49629,POINT (82075.68760522701 890637.739742073)
Texas,Tyler County,19829,48457,50722,POINT (154942.28903965995 856360.4564275221)
Texas,Upshur County,41040,48459,59690,POINT (98892.40318039228 1074769.9153123875)
Texas,Upton County,3303,48461,61607,POINT (-572316.0719537426 939687.1854861274)
Texas,Uvalde County,24564,48463,48427,POINT (-365345.80463310354 705373.2055405361)
Texas,Val Verde County,47605,48465,52593,POINT (-496974.5584874272 770815.4883261588)
Texas,Van Zandt County,59748,48467,57706,POINT (15165.336080305642 1054770.1111694071)
Texas,Victoria County,91315,48469,67905,POINT (-95018.88618079752 636738.8054204057)
Texas,Walker County,76563,48471,53301,POINT (40653.990668169594 851509.1505871884)
Texas,Waller County,57289,48473,75223,POINT (810.3265603072032 770386.8036824389)
Texas,Ward County,11677,48475,60775,POINT (-670459.4002614631 962265.389517868)
Texas,Washington County,35802,48477,66911,POINT (-39363.111524372755 793330.909773148)
Texas,Webb County,267368,48479,56289,POINT (-329730.297873709 527391.5057620832)
Texas,Wharton County,41586,48481,57487,POINT (-21707.91063840233 689314.8430519482)
Texas,Wheeler County,4976,48483,55713,POINT (-384356.83895139094 1380341.514563573)
Texas,Wichita County,129624,48485,56634,POINT (-247951.55996920995 1217224.0435997087)
Texas,Wilbarger County,12845,48487,52983,POINT (-296880.8140553555 1228916.9158946108)
Texas,Willacy County,20141,48489,41648,POINT (-162268.74530305516 381506.7543692924)
Texas,Williamson County,615631,48491,101891,POINT (-153021.35594967706 842477.774840448)
Texas,Wilson County,50051,48493,79432,POINT (-203159.69225106773 679959.2855963007)
Texas,Winkler County,7754,48495,69775,POINT (-663494.9705915303 999707.9129310956)
Texas,Wise County,68936,48497,80096,POINT (-153235.6730541817 1128705.5514066208)
Texas,Wood County,45038,48499,57504,POINT (57534.59303765895 1079750.4365199464)
Texas,Yoakum County,7673,48501,62748,POINT (-632143.3066032802 1145352.5483878958)
Texas,Young County,17844,48503,58297,POINT (-249031.525716863 1126535.4579097333)
Texas,Zapata County,13875,48505,39403,POINT (-316506.8756745617 443130.11819552555)
Texas,Zavala County,9660,48507,36237,POINT (-367322.4222935392 651034.8547801208)
Utah,Beaver County,7088,49001,66394,POINT (-1483647.8193204764 1837830.9152691544)
Utah,Box Elder County,57948,49003,79450,POINT (-1407236.442147966 2184200.3254070403)
Utah,Cache County,133629,49005,76631,POINT (-1294416.1517995116 2187372.753809361)
Utah,Carbon County,20480,49007,59243,POINT (-1235525.3190124352 1942739.5502561524)
Utah,Daggett County,952,49009,66427,POINT (-1125292.9732872406 2066540.058509883)
Utah,Davis County,363768,49011,103143,POINT (-1338461.883860971 2111648.354971249)
Utah,Duchesne County,19625,49013,67256,POINT (-1210993.4635170242 2012350.5983407588)
Utah,Emery County,9848,49015,64651,POINT (-1256438.8405456552 1871885.2257768416)
Utah,Garfield County,5098,49017,66786,POINT (-1339972.9184410686 1755828.1729989343)
Utah,Grand County,9683,49019,67218,POINT (-1160725.500072921 1855779.6972162563)
Utah,Iron County,57711,49021,66499,POINT (-1498432.2656253553 1783778.0772207438)
Utah,Juab County,11826,49023,94181,POINT (-1418402.1584760589 1979376.071200443)
Utah,Kane County,7688,49025,66609,POINT (-1388696.7700453228 1699203.2324716817)
Utah,Millard County,13055,49027,67318,POINT (-1458009.1274796757 1914694.1722291748)
Utah,Morgan County,12386,49029,119482,POINT (-1292143.0173756878 2114920.280536096)
Utah,Piute County,1438,49031,54495,POINT (-1389440.9056280144 1818897.4740058384)
Utah,Rich County,2504,49033,71800,POINT (-1255484.905222514 2170831.0493459976)
Utah,Salt Lake County,1187028,49035,91713,POINT (-1328592.764650901 2073157.6942414308)
Utah,San Juan County,14518,49037,50452,POINT (-1202686.6779699384 1708490.6473096623)
Utah,Sanpete County,28524,49039,65044,POINT (-1323702.988141843 1925318.74195108)
Utah,Sevier County,21564,49041,73014,POINT (-1354545.752799428 1859627.4027481044)
Utah,Summit County,42485,49043,132358,POINT (-1244984.0027898236 2082290.7565613473)
Utah,Tooele County,73351,49045,91353,POINT (-1432700.5860898069 2066734.5845717848)
Utah,Uintah County,35675,49047,67554,POINT (-1138117.230334191 1981778.0263165424)
Utah,Utah County,663606,49049,95085,POINT (-1317433.117447981 2008925.5728256623)
Utah,Wasatch County,35063,49051,115793,POINT (-1272279.4574275548 2025784.3143039723)
Utah,Washington County,182029,49053,75572,POINT (-1528744.1305227752 1723377.643714842)
Utah,Wayne County,2506,49055,63705,POINT (-1285804.9427363165 1800296.9329465402)
Utah,Weber County,263001,49057,83465,POINT (-1316742.6708639748 2139885.86214852)
Vermont,Addison County,37354,50001,79526,POINT (1808345.471798507 2556428.366403308)
Vermont,Bennington County,37312,50003,69249,POINT (1838685.5527431124 2449039.2123214025)
Vermont,Caledonia County,30179,50005,61554,POINT (1876746.5199495656 2623380.842544456)
Vermont,Chittenden County,168419,50007,86579,POINT (1801351.8328530532 2604188.325186699)
Vermont,Essex County,5920,50009,54570,POINT (1897620.4963700816 2658891.5326118553)
Vermont,Franklin County,50049,50011,76395,POINT (1803993.460277479 2649940.0476582507)
Vermont,Grand Isle County,7275,50013,76260,POINT (1776099.3668034847 2636327.865033944)
Vermont,Lamoille County,25925,50015,65190,POINT (1831442.4413155983 2627770.322371333)
Vermont,Orange County,29295,50017,73057,POINT (1868470.3808629909 2568024.5612644963)
Vermont,Orleans County,27401,50019,56818,POINT (1855763.3789895396 2659896.216244293)
